STYLE;COLOUR;BOX;SIZES;ASSORTMENT;BAR CODE;PROVIDER;
GOAL                ;MOC       ;Z  ;40 41 42 43 44 45                       ;1 2 3 3 2 1 012                         ;017460318786038110210Z  ;995       ;
GOAL                ;COG       ;R  ;40 41 42 43 44                          ;1 1 2 1 1 006                           ;017460318786038110350R  ;995       ;
GOAL                ;COG       ;R  ;40 41 42 43 44                          ;1 1 2 1 1 006                           ;017460318786038110350R  ;995       ;
GOAL                ;COG       ;R  ;40 41 42 43 44                          ;1 1 2 1 1 006                           ;017460318786038110350R  ;995       ;
GOAL                ;COG       ;R  ;40 41 42 43 44                          ;1 1 2 1 1 006                           ;017460318786038110350R  ;995       ;
GOAL                ;COG       ;R  ;40 41 42 43 44                          ;1 1 2 1 1 006                           ;017460318786038110350R  ;995       ;
GOAL                ;COG       ;R  ;40 41 42 43 44                          ;1 1 2 1 1 006                           ;017460318786038110350R  ;995       ;
GOAL                ;COG       ;R  ;40 41 42 43 44                          ;1 1 2 1 1 006                           ;017460318786038110350R  ;995       ;
GOAL                ;COG       ;R  ;40 41 42 43 44                          ;1 1 2 1 1 006                           ;017460318786038110350R  ;995       ;
GOAL                ;COG       ;R  ;40 41 42 43 44                          ;1 1 2 1 1 006                           ;017460318786038110350R  ;995       ;
GOAL                ;COG       ;R  ;40 41 42 43 44                          ;1 1 2 1 1 006                           ;017460318786038110350R  ;995       ;
GOAL                ;COG       ;R  ;40 41 42 43 44                          ;1 1 2 1 1 006                           ;017460318786038110350R  ;995       ;
GOAL                ;COG       ;R  ;40 41 42 43 44                          ;1 1 2 1 1 006                           ;017460318786038110350R  ;995       ;
GOAL                ;COG       ;R  ;40 41 42 43 44                          ;1 1 2 1 1 006                           ;017460318786038110350R  ;995       ;
GOAL                ;COG       ;R  ;40 41 42 43 44                          ;1 1 2 1 1 006                           ;017460318786038110350R  ;995       ;
GOAL                ;COG       ;S  ;41 42 43 44 45                          ;1 1 2 1 1 006                           ;017460318786038110350S  ;995       ;
GOAL                ;COG       ;S  ;41 42 43 44 45                          ;1 1 2 1 1 006                           ;017460318786038110350S  ;995       ;
GOAL                ;COG       ;S  ;41 42 43 44 45                          ;1 1 2 1 1 006                           ;017460318786038110350S  ;995       ;
GOAL                ;COG       ;S  ;41 42 43 44 45                          ;1 1 2 1 1 006                           ;017460318786038110350S  ;995       ;
GOAL                ;COG       ;S  ;41 42 43 44 45                          ;1 1 2 1 1 006                           ;017460318786038110350S  ;995       ;
GOAL                ;COG       ;S  ;41 42 43 44 45                          ;1 1 2 1 1 006                           ;017460318786038110350S  ;995       ;
GOAL                ;COG       ;S  ;41 42 43 44 45                          ;1 1 2 1 1 006                           ;017460318786038110350S  ;995       ;
GOAL                ;COG       ;S  ;41 42 43 44 45                          ;1 1 2 1 1 006                           ;017460318786038110350S  ;995       ;
GOAL                ;COG       ;S  ;41 42 43 44 45                          ;1 1 2 1 1 006                           ;017460318786038110350S  ;995       ;
GOAL                ;COG       ;S  ;41 42 43 44 45                          ;1 1 2 1 1 006                           ;017460318786038110350S  ;995       ;
GOAL                ;COG       ;S  ;41 42 43 44 45                          ;1 1 2 1 1 006                           ;017460318786038110350S  ;995       ;
GOAL                ;COG       ;T  ;41 42 43 44                             ;1 2 2 1 006                             ;017460318786038110350T  ;995       ;
GOAL                ;COG       ;T  ;41 42 43 44                             ;1 2 2 1 006                             ;017460318786038110350T  ;995       ;
GOAL                ;COG       ;T  ;41 42 43 44                             ;1 2 2 1 006                             ;017460318786038110350T  ;995       ;
GOAL                ;COG       ;T  ;41 42 43 44                             ;1 2 2 1 006                             ;017460318786038110350T  ;995       ;
GOAL                ;COG       ;T  ;41 42 43 44                             ;1 2 2 1 006                             ;017460318786038110350T  ;995       ;
GOAL                ;COG       ;T  ;41 42 43 44                             ;1 2 2 1 006                             ;017460318786038110350T  ;995       ;
GOAL                ;COG       ;T  ;41 42 43 44                             ;1 2 2 1 006                             ;017460318786038110350T  ;995       ;
GOAL                ;COG       ;T  ;41 42 43 44                             ;1 2 2 1 006                             ;017460318786038110350T  ;995       ;
GOAL                ;COG       ;T  ;41 42 43 44                             ;1 2 2 1 006                             ;017460318786038110350T  ;995       ;
GOAL                ;COG       ;T  ;41 42 43 44                             ;1 2 2 1 006                             ;017460318786038110350T  ;995       ;
GOAL                ;COG       ;Z  ;40 41 42 43 44 45                       ;1 2 3 3 2 1 012                         ;017460318786038110350Z  ;995       ;
GOAL                ;COG       ;Z  ;40 41 42 43 44 45                       ;1 2 3 3 2 1 012                         ;017460318786038110350Z  ;995       ;
GOAL                ;COG       ;Z  ;40 41 42 43 44 45                       ;1 2 3 3 2 1 012                         ;017460318786038110350Z  ;995       ;
GOAL                ;COG       ;Z  ;40 41 42 43 44 45                       ;1 2 3 3 2 1 012                         ;017460318786038110350Z  ;995       ;
GOAL                ;COG       ;Z  ;40 41 42 43 44 45                       ;1 2 3 3 2 1 012                         ;017460318786038110350Z  ;995       ;
GOAL                ;COG       ;Z  ;40 41 42 43 44 45                       ;1 2 3 3 2 1 012                         ;017460318786038110350Z  ;995       ;
GOAL                ;COG       ;Z  ;40 41 42 43 44 45                       ;1 2 3 3 2 1 012                         ;017460318786038110350Z  ;995       ;
GOAL                ;COG       ;Z  ;40 41 42 43 44 45                       ;1 2 3 3 2 1 012                         ;017460318786038110350Z  ;995       ;
GOAL                ;COG       ;Z  ;40 41 42 43 44 45                       ;1 2 3 3 2 1 012                         ;017460318786038110350Z  ;995       ;
GOAL                ;COG       ;Z  ;40 41 42 43 44 45                       ;1 2 3 3 2 1 012                         ;017460318786038110350Z  ;995       ;
GOAL                ;DOT       ;R  ;40 41 42 43 44                          ;1 1 2 1 1 006                           ;017460318786038170007R  ;995       ;
GOAL                ;DOT       ;S  ;41 42 43 44 45                          ;1 1 2 1 1 006                           ;017460318786038170007S  ;995       ;
GOAL                ;DOT       ;S  ;41 42 43 44 45                          ;1 1 2 1 1 006                           ;017460318786038170007S  ;995       ;
GOAL                ;DOT       ;S  ;41 42 43 44 45                          ;1 1 2 1 1 006                           ;017460318786038170007S  ;995       ;
GOAL                ;DOT       ;S  ;41 42 43 44 45                          ;1 1 2 1 1 006                           ;017460318786038170007S  ;995       ;
GOAL                ;DOT       ;S  ;41 42 43 44 45                          ;1 1 2 1 1 006                           ;017460318786038170007S  ;995       ;
GOAL                ;DOT       ;S  ;41 42 43 44 45                          ;1 1 2 1 1 006                           ;017460318786038170007S  ;995       ;
GOAL                ;DOT       ;T  ;41 42 43 44                             ;1 2 2 1 006                             ;017460318786038170007T  ;995       ;
GOAL                ;DOT       ;T  ;41 42 43 44                             ;1 2 2 1 006                             ;017460318786038170007T  ;995       ;
GOAL                ;DOT       ;T  ;41 42 43 44                             ;1 2 2 1 006                             ;017460318786038170007T  ;995       ;
GOAL                ;DOT       ;T  ;41 42 43 44                             ;1 2 2 1 006                             ;017460318786038170007T  ;995       ;
GOAL                ;DOT       ;T  ;41 42 43 44                             ;1 2 2 1 006                             ;017460318786038170007T  ;995       ;
GOAL                ;DOT       ;T  ;41 42 43 44                             ;1 2 2 1 006                             ;017460318786038170007T  ;995       ;
GOAL                ;DOT       ;Y  ;41 42 43 44                             ;1 1 1 1 004                             ;017460318786038170007Y  ;995       ;
GOAL                ;DOT       ;Y  ;41 42 43 44                             ;1 1 1 1 004                             ;017460318786038170007Y  ;995       ;
GOAL                ;DOT       ;Y  ;41 42 43 44                             ;1 1 1 1 004                             ;017460318786038170007Y  ;995       ;
GOAL                ;DOT       ;Y  ;41 42 43 44                             ;1 1 1 1 004                             ;017460318786038170007Y  ;995       ;
GOAL                ;DOT       ;Y  ;41 42 43 44                             ;1 1 1 1 004                             ;017460318786038170007Y  ;995       ;
GOAL                ;DOT       ;Y  ;41 42 43 44                             ;1 1 1 1 004                             ;017460318786038170007Y  ;995       ;
GOAL                ;DOT       ;Y  ;41 42 43 44                             ;1 1 1 1 004                             ;017460318786038170007Y  ;995       ;
GOAL                ;DOT       ;Y  ;41 42 43 44                             ;1 1 1 1 004                             ;017460318786038170007Y  ;995       ;
